id,user_id,query,results_count,clicked_product_id,search_type,created_at
2cf47ec7-f497-4b96-bb2c-8d57b6a1dd6f,6687753a-7234-4624-8b4a-714d63a2d0b4,wireless headphones with noise cancellation,48,,keyword,2026-01-22 18:24:36.931537
46c6f12f-796e-42fa-b37d-62463ef2da47,70f4ca98-0347-41c4-ac91-708069ac94c8,lightweight laptop for college,44,28b99de8-d49b-4df0-93df-a4788b7a7e8f,keyword,2026-02-09 20:18:36.931546
9b9ab0b6-bdf7-4789-bca4-4d837580afed,4d913d83-a278-4257-9959-8b471fa4129d,Amazon Echo smart speaker,18,bfafe018-654c-4ac4-b7cf-d4b141be080e,semantic,2025-08-22 15:52:36.931553
6744478e-b102-4930-8387-0856d0fc31fd,d77bc58a-b488-4d7a-a696-59b5a3eef409,yoga mat non slip thick,74,af896252-12c0-4ca3-9375-56be5ab83254,semantic,2025-12-21 16:17:36.931562
46c9b8bb-d0f3-4da2-9334-821617273460,b45f5593-12a8-4d03-b6e0-4d92b80ec0f8,sunscreen SPF 50 no white cast,32,,semantic,2026-05-20 18:08:36.931572
c08ce62e-696b-49ed-a501-c8c94872924f,56df1d45-efba-48fb-b461-09411807a3f2,bluetooth speaker waterproof outdoor,62,c480cd33-4a86-4e8a-8178-f59500149550,keyword,2025-11-07 07:32:36.931580
b2a45602-adaa-469c-9710-08635776db0d,94f6f8f4-ca7f-4685-889f-94d261c21a30,best laptop under 50000,22,,semantic,2025-12-03 22:32:36.931588
606ae4b2-8938-45ef-a642-002c871813ed,6d244adf-7a6c-4c58-b3d4-8bab28e91aa9,women ethnic kurta cotton,68,ad3f9090-e18f-4f93-93c8-5caa9583ac9e,keyword,2026-04-17 23:07:36.931596
f8bd4e61-2c7f-418e-9583-e64bacf49097,93ade0a0-d8d6-4764-9420-ef084c6d5ef8,running shoes for men,9,74711053-fe14-4cfe-b1e1-42d00caed6b9,keyword,2025-07-19 13:54:36.931604
9406adf2-c5a3-4ad1-9856-de98cbf364ca,4c044dd3-d1ec-4343-823e-d4f603150572,bestselling books 2024,9,,keyword,2025-08-11 04:27:36.931613
1523c459-944a-4369-bf1c-d0e3832af799,19896de8-ecf8-4aad-bd4c-da5a27f000ed,water purifier RO UV,69,e03b61af-020e-4a3d-875f-bd9ef428e1c1,keyword,2025-09-02 00:01:36.931624
173029eb-1bec-4709-ac01-94acb45886b8,82fb8aa6-cce3-49e2-8cb3-de0caa6cf76f,face wash for oily skin,74,1d9c0a48-38ce-4cd5-8a79-12bcbdedb408,semantic,2026-02-02 20:13:36.931632
7acad521-996a-4085-97c0-906034da4e2a,11b5f9a4-edf8-454d-9e33-b3c4932e8a71,protein powder for weight loss,3,3af234aa-2041-4f8c-a8a2-fe164f836cb5,semantic,2026-02-23 18:41:36.931641
e0b4364b-13cf-4f17-a2d6-24f4f156410a,1268f182-a4b9-47d3-ad06-719e149e1a02,mechanical keyboard gaming,39,4b66d6ce-19f4-4100-a29f-7026df24b490,keyword,2025-12-01 04:27:36.931649
c487a3b5-410c-4492-951c-4fd402d6ad6e,8c3e9470-6d21-4ea9-9f09-881aab3c7f90,water purifier RO UV,78,,keyword,2026-04-22 11:59:36.931657
3e9198b4-35d4-4e9c-ad66-5fbc4274f317,d0d99b18-db16-43fc-8147-25c19ff9845b,mens formal shirt office wear,20,4165ca10-5fea-460f-a594-5a54c7f2a2a1,keyword,2025-06-27 11:29:36.931665
97fa33fc-ea87-4810-8273-4e00f7de6716,ce0b80a3-6f0e-4df0-b522-cddd8ea52328,iPhone 15 latest model,65,834adea6-3cf6-4221-aff0-d6c67bcf0b8a,semantic,2026-02-08 15:56:36.931673
76033562-074d-4488-8862-599510d23e80,a6851e29-3eb3-4221-b36f-23f0953de615,women ethnic kurta cotton,42,96cfbfc5-9d5b-4628-ad5b-f494983dee82,semantic,2026-04-06 12:14:36.931681
bf416947-076a-40f4-98d2-ed1eab23c7f9,01b37725-3667-4bcd-88b1-d1b3c59a18e1,sunscreen SPF 50 no white cast,65,e84f8017-56b3-421d-a891-9548920e4112,keyword,2026-05-22 04:42:36.931689
3aaf09e7-c094-444d-a74e-a9cfacff8a4a,,air fryer low oil cooking,78,,semantic,2026-04-11 08:19:36.931698
89c4dfe0-c2ea-46eb-b057-2562287f047b,e547389d-f200-401a-840a-a363fad279b6,mens formal shirt office wear,9,,keyword,2026-05-28 22:16:36.931706
7995dc36-a992-4433-9ead-e6307c8c93c8,c6a83859-4be6-42fd-bffb-d8c336243224,gaming laptop RTX graphics,29,22832540-4dff-4fb2-be14-4b62eb77410c,keyword,2025-12-06 08:40:36.931714
46266a4a-78e0-4bc6-a47a-c04fe9c76938,57af8721-d056-4e8f-8d07-e27e29c4023c,lightweight laptop for college,52,,semantic,2026-02-05 17:33:36.931722
26477ef5-c200-4b33-957a-2c007b6ac29e,12c03136-2749-4383-b50a-d7de06cf2ae4,iPhone 15 latest model,8,dfac6d97-2dda-462c-9732-e1beb0c3c344,keyword,2026-02-08 16:48:36.931732
7ff4badf-cef6-4d63-8ff9-81c537b56672,fcb72eda-ec7c-4b0a-8f58-f998d7a468ed,bluetooth speaker waterproof outdoor,67,a39e0d7d-41e6-4c98-b220-eec5a6e56ef8,semantic,2026-01-15 04:24:36.931740
22f0b3c2-2975-4ab1-a4b7-a6385acbba04,38cf4a3d-0660-4d26-9799-a26ad890304b,women ethnic kurta cotton,78,d964da6f-8062-4715-8010-aaf976a97c9e,keyword,2026-02-10 07:10:36.931748
5a99cf6b-de25-40a7-bdcd-e88343f158d7,749a71a7-1e8f-441f-b0eb-c7079ac845fe,protein powder for weight loss,30,,keyword,2026-01-26 16:26:36.931756
82bb0607-a540-4f67-adf4-b7e6125fa922,b9efe0ee-f697-4a8f-a04f-451a659a7578,skincare routine dry skin,71,,keyword,2025-12-16 21:29:36.931764
82aba5ef-792d-4a36-8534-7d425095e18b,a7a706ce-1b34-465e-8ddb-b3e4379c2338,yoga mat non slip thick,27,,keyword,2026-03-01 15:52:36.931772
4729607b-5557-45d2-8e27-f56201d0d631,,bluetooth speaker waterproof outdoor,68,,keyword,2025-12-18 20:17:36.931780
e3f1d982-527f-409a-bbdc-afdbd547d415,672dd629-23f3-44cd-b76f-468d481eddde,best laptop under 50000,33,,keyword,2026-05-21 23:56:36.931788
a5ae219c-a1d9-4b0c-b1ee-f0fe51267ad7,0f6b89b7-980d-4477-a3b7-f9321dd05838,water purifier RO UV,75,7fe022d5-0e9a-4810-8fea-fedb6f668b22,keyword,2025-11-11 07:48:36.931797
5ec505c8-5ce1-4476-b06c-92ab5ee3f9a1,3634b12c-dd51-400b-bdda-338165b22eed,skincare routine dry skin,75,b0ac92fc-cfb3-4fbb-8d00-19a7fc9c56d9,keyword,2025-06-27 15:21:36.931805
7608e1f2-cd77-4123-aa17-fa7227be69a0,36773a5c-55c7-49f6-b8f5-e22b2ee28286,protein powder for weight loss,3,b45ba442-4bb7-43ed-b3d5-1f6b62761748,keyword,2025-07-25 01:57:36.931814
2c8f3792-ef51-4d22-a6bd-ea64e2de1516,a3f66a42-9d49-4a90-af36-28c755a3f025,mens formal shirt office wear,43,1fbd2e0e-2211-4948-9729-50e7bb0bb6ec,keyword,2025-06-24 23:22:36.931822
38ec8d9d-dac3-44cb-a562-9aef37571d55,836fda45-a4b3-47bc-a473-a6cf42416eb2,sunscreen SPF 50 no white cast,61,9f0f13a1-a9cf-436c-830e-468c1e464aa2,keyword,2025-11-27 03:42:36.931830
4cd394ae-7e8a-4e17-9eb1-60f2e45c77e4,,air fryer low oil cooking,70,e20cf9d8-e843-4b5b-be52-19e311cb45d3,semantic,2026-04-17 06:25:36.931838
4bfc9a79-3bf4-4471-ad3c-e42d0a9cce2d,d4036194-4c6c-4e3a-812f-fefff9d08deb,baby toys 1 year old,66,,semantic,2025-09-24 23:24:36.931846
f0c13f7f-a6ed-49b8-91c0-95a9c1a8ad1f,778132fe-4e5c-4d8b-ab84-a9e6d328c8c9,yoga mat non slip thick,14,f26297d6-f92a-443f-b427-c5a5e85c5cb2,keyword,2026-02-05 04:56:36.931854
f7cdc73c-fb4d-47d7-b723-5984c043c16f,8349b569-024b-42b2-bf44-245de4fc4138,protein powder for weight loss,42,,keyword,2026-01-09 23:13:36.931862
2ba4a63a-400a-47e6-b4ec-06079fe128fd,7488b5c7-57de-42ab-b0d3-083d49650f54,cooking oil heart healthy,40,,semantic,2026-02-25 01:37:36.931870
785e344a-b560-4e09-92ab-692e24cca2ed,63d8abd2-33c5-4953-b606-f489b9307c92,cooking oil heart healthy,78,0ca2b481-188e-41da-b90d-94c680863d06,semantic,2025-09-28 06:48:36.931878
10f75f6d-1f4b-4a0d-aaa9-9fb7e6595ffa,1361ecb1-22fc-40a1-8cdd-bc1c0376a98b,bestselling books 2024,10,,keyword,2026-03-11 17:40:36.931885
bacd3c06-9fc5-44f1-ad2e-cace9862703b,b26e7af9-e910-4b96-bbb0-0844280aded4,mixer grinder 750 watt,68,,keyword,2026-03-04 20:24:36.931895
bbeb6230-c89e-426e-a3cd-23439b4435ef,f949caa4-69df-4606-aacd-d3ddfad85194,tablet for kids education,37,f626781f-b527-40ac-b468-cb25b416fe1f,keyword,2026-01-24 01:03:36.931903
0c6b2ac3-ced0-4e7d-89a3-5817f540afe6,b5a85f70-32c3-4ca2-bb02-9446e41f974d,bluetooth speaker waterproof outdoor,6,,keyword,2026-02-15 18:44:36.931912
35c24592-2abf-4eb3-bb09-55cf0f164edb,68abc83f-dce7-474a-9844-8e762e68a799,whey protein chocolate flavour,70,,keyword,2026-05-22 04:11:36.931919
32c36919-14f1-4cab-b4f6-cf18b0b302ac,7d32b528-afc8-4668-8ec4-2709825db924,mixer grinder 750 watt,6,,keyword,2025-06-26 13:56:36.931927
ad94a1ef-1700-4fbf-ab33-da924ad45b00,9446783f-d53d-4c56-94bc-3159affae739,anti-dandruff shampoo,53,6bc04e5d-1a5c-4b43-9d99-134eb7ae6363,keyword,2026-06-06 19:57:36.931935
91545a8c-e81d-4890-bb0c-977ae1d5218b,,lightweight laptop for college,13,,keyword,2026-01-24 18:45:36.931943
4766d13d-e815-442e-9367-9224f69f0839,01e59cc4-db9c-44d1-a915-95692bdd79b1,pressure cooker 5 litre,8,,semantic,2026-04-17 20:54:36.931952
ae2b8718-996d-45a8-8fcd-dd2b380f733e,96379c53-1019-4716-8ce0-b3bff2669b3e,mechanical keyboard gaming,50,,keyword,2025-10-30 05:04:36.931960
dbe4bafe-4cac-48ec-b11d-007daa3fcba4,9a95ed4b-d3f8-406e-97f6-f4cf61dcf5d3,women ethnic kurta cotton,31,886bcf17-6169-4fcc-859b-b8035cc112d6,keyword,2026-02-09 08:28:36.931968
f31e9b8f-8c81-4bf8-9ea3-c7511d3b4b80,cafa6af8-3800-4653-89bc-e5c8b528f92f,yoga mat non slip thick,50,,keyword,2026-02-12 21:17:36.931976
b165915f-917b-42eb-bce1-38720f1fe646,41060c2a-37ab-43ca-87fe-d8777c09deaa,Samsung TV 55 inch 4K,19,,semantic,2026-01-10 20:16:36.931985
fbb859b0-b27f-46b8-b9b8-445464b8b734,,Samsung TV 55 inch 4K,42,6eb9f6b6-51b9-42f6-b65b-4768ba313233,keyword,2026-01-02 05:55:36.931992
2fef9532-ad2f-4e38-9ce0-dd48545aae63,284264f5-68c3-4803-aa42-4e9ee1372e77,Samsung TV 55 inch 4K,75,e0ebfd95-a19c-4dd6-b69c-c0c2b7d614a6,keyword,2026-06-13 03:27:36.932000
4ffe5586-8f2b-45b6-bb27-b139b8837ae3,f7ec9493-39b7-4479-a6a3-53e9081a7f97,mixer grinder 750 watt,17,81f6a942-4e57-4138-9706-e847dcd900d3,keyword,2026-04-29 13:19:36.932009
5b11287b-6b6f-425b-8ae0-b2325eac182b,d76896a5-d9c1-4643-9592-07a35889155e,water purifier RO UV,68,c5a22325-893b-482f-866e-11407689470a,keyword,2026-02-15 03:26:36.932017
d89a712e-de28-49cd-8f14-481736fba934,3a17fb59-e895-443f-8b26-ff38e9680535,iPhone 15 latest model,54,0d16f253-855d-4dce-9aa0-1220bee6bbb5,keyword,2026-04-29 05:54:36.932025
cbdf9a47-880d-4ae3-90ac-9f2b696687f3,eff9ec2b-de98-4631-899a-c2d6dcf77c48,protein powder for weight loss,41,,keyword,2026-06-16 05:56:36.932034
db2a6bea-8a0a-440d-a656-6057b7ac1ad4,016e54bb-f7b1-46b9-836f-b50f74bc90ca,whey protein chocolate flavour,21,93636a42-1998-4ebf-a8b7-84cd3030ca4b,keyword,2026-05-17 01:32:36.932041
920e25e8-d8d6-4afe-91f2-f8e382312af4,4026f7a1-02a7-4d25-b0db-ef35870a8e76,mixer grinder 750 watt,36,0a264a01-23ef-4d86-9a1a-4aa4df46e9a9,keyword,2026-03-28 01:28:36.932077
86295a0e-6c3d-483b-81d8-03c5eb284940,a6a77fc7-736b-465f-b17e-c4abd4c5ca48,protein powder for weight loss,49,d36cc319-3ed1-40ed-be56-9c279ae67eb6,keyword,2025-09-09 12:17:36.932089
2827d637-b438-4b77-9a21-0e6966bcd262,,cooking oil heart healthy,16,daddef07-6064-48a5-ad23-e6a0b5b3ffa8,semantic,2026-05-29 11:17:36.932097
dd935874-3fa8-4f09-a109-0fddecdc4b28,ba915897-33e8-425f-b52d-318ba4a54226,women ethnic kurta cotton,70,,keyword,2026-02-20 19:59:36.932105
21cfcca2-bf18-4719-b99c-54bf4b01d662,80a967bb-17b6-47a4-926c-c824a3e81a65,yoga mat non slip thick,7,d90ca148-012a-4bf1-9c1f-b98298ae1b45,semantic,2026-04-08 07:28:36.932113
74077f13-672d-4cd0-a6e0-46c668b114ba,acace9d6-77c6-4bbe-85b0-1ce507482bba,dumbbells home gym set,31,,keyword,2026-03-01 00:14:36.932121
483bc974-62d9-4a90-bebc-6419db2ea492,,anti-dandruff shampoo,79,,keyword,2025-10-12 00:09:36.932129
a0d1414a-0eb2-4ec5-9a1c-04f2f964660e,e638167a-a5e9-4084-9117-89a1e8ea582e,yoga mat non slip thick,24,fba76296-4c18-4b3e-8e64-22bf7c003fd9,keyword,2026-05-31 11:55:36.932137
38ac38df-6865-4352-a42a-4c340c63044a,a1b10979-a1b6-4638-9c91-4826c5d1cb8e,yoga mat non slip thick,57,,semantic,2025-09-02 23:58:36.932148
9036bb2f-c73e-46a0-976c-658f65599b5b,14e8f234-d951-4037-b665-03e82baf1c95,gaming laptop RTX graphics,76,f146394a-3791-49e4-a8e9-06a8becec208,semantic,2026-03-22 01:01:36.932156
7b51a771-050a-4157-821f-4d829640142f,,running shoes for men,62,,keyword,2026-03-04 05:48:36.932164
eee56252-a76a-45e2-96e3-30fdea9377ec,b59b4af6-2c6c-4202-848c-becfb5545b9d,air fryer low oil cooking,77,36a4af0e-5466-4870-8d14-a7a287b31de4,semantic,2026-05-13 20:11:36.932173
50098d67-6214-4cd6-ad14-bac71948081c,c7a198f5-54eb-4309-8c1f-74cb0651afd6,Samsung TV 55 inch 4K,42,f8e68b1d-26a0-41c2-b37c-4e4bce81e2d0,keyword,2025-11-19 00:30:36.932180
fc43bf34-e6a1-43ef-a027-d02170522155,6d7f5f62-1fdb-4ab6-b550-7c1611d912ce,mens formal shirt office wear,40,,keyword,2026-01-27 18:00:36.932189
dbf2b785-a969-42ed-8eb4-537023218895,f93b5ed6-9beb-49a5-ad29-05a7ce569589,mechanical keyboard gaming,69,,semantic,2025-11-01 04:47:36.932196
34b751a3-d277-4104-8b72-e186a66361dc,2f0807dc-5bce-4774-969c-c615f1632fe7,pressure cooker 5 litre,77,6b7e644b-a53d-46b7-a770-c612b21b2a07,keyword,2026-05-10 21:48:36.932204
4b296345-03cc-48d7-bbdf-515b0c2a8a3d,cbdb09b2-1058-4f33-8289-7f0d30d34e92,whey protein chocolate flavour,30,e95c04e1-8aad-4b70-ba91-65f4ec857aa0,semantic,2026-05-29 13:22:36.932212
4671deb6-6251-4172-aec2-7880f33ed46d,9c322f64-e135-4840-8996-9f935bbda0ea,water purifier RO UV,73,,keyword,2026-05-20 23:46:36.932220
18b2fb32-98ca-4ab3-9b51-6799fd39531a,5bd79ecd-eae8-4bbe-8841-98ac931da56f,sunscreen SPF 50 no white cast,46,5ed5586b-109b-4194-9e87-ccc3b6b2a5d6,keyword,2026-04-06 00:45:36.932228
0f482928-ab37-44a4-8b6c-1f278f7905ae,2d41f9d2-a143-418b-a6f3-034b5a9dfafe,Amazon Echo smart speaker,45,1c7f94eb-c004-4280-87d6-bd0bc60bde36,semantic,2026-05-20 03:58:36.932236
7fcd298b-81f8-41fc-8004-8147d361dea0,1fddd5f3-9a0c-406e-87ca-3a0648ec7ad8,mixer grinder 750 watt,65,,semantic,2025-12-15 10:37:36.932246
12e56416-d60e-4c0b-9357-1f63f24a99d1,b20461b1-ac5a-4ddf-b8ea-f11be72407ae,cooking oil heart healthy,28,,keyword,2025-07-20 13:51:36.932255
36999fe1-cfba-4860-b977-2a990e4be55a,1ca58d36-eb0a-4559-bb20-610fad80713d,Samsung TV 55 inch 4K,69,,semantic,2025-09-19 21:02:36.932264
939f833f-b5c2-4eef-b7a6-f4ebe2d1730f,c1ffe49e-1faf-43c1-8516-2b111b50f523,wireless headphones with noise cancellation,52,9c46c974-f5cd-41a5-a274-4e1d9e88687d,keyword,2026-03-28 18:08:36.932272
a2b53aec-6cb1-46c7-9d3a-d63f0e78d534,f792a35a-a218-409a-8ac0-daf4d6841229,Samsung TV 55 inch 4K,22,5c8c98ed-5f67-484c-8627-bc4abb3872c4,semantic,2026-01-18 14:59:36.932280
33b3c6b9-50fd-4fec-804a-090a6c5ebcbd,fd55b17f-3136-411f-9eea-00e5eef42dce,mens formal shirt office wear,36,9d83d00f-1d12-4604-b01a-8fc03dd8b59a,keyword,2026-03-09 10:31:36.932287
12c30d48-2343-4564-aa0d-9a73961c7f83,6cbe27f0-19f9-4c00-a14a-58976f3bc8a4,baby toys 1 year old,19,,keyword,2026-05-04 01:16:36.932295
3f36f27c-cd1f-4b3c-89f8-078c63a5bf9d,517a71be-1ffd-4aee-80c9-87d271fa37c7,tablet for kids education,62,dce08dcf-cccc-4a4b-aeb4-0e90f242b212,keyword,2026-03-12 00:53:36.932302
b6345013-847f-48fd-ac65-0ffe6cad4c44,2ac89ce3-cab2-4c25-be3b-d57cade64919,protein powder for weight loss,50,,semantic,2026-05-24 03:31:36.932310
4beed665-3f03-4508-9ea6-c1f37e4fb7aa,1c302d32-858f-4157-bdfa-1a2a72469c23,bestselling books 2024,60,14b55ee9-35e1-436c-96c9-48e8ccfec9bd,keyword,2025-09-14 03:40:36.932317
5d07c626-8643-4bbd-9082-1fdb4b4dfd02,5e95f599-3da1-4a9f-9a22-e3429d7029d5,wireless headphones with noise cancellation,66,52c82057-fe3d-4739-8545-1e1add21b8f2,keyword,2025-07-23 11:55:36.932325
e3ea7398-e96f-4802-b1a5-822af670d147,e39f3340-7529-420c-aae0-fb06f32e7710,women ethnic kurta cotton,68,f3165d8f-e9a7-4958-a533-5693e962dc44,keyword,2025-07-17 05:15:36.932333
d7942eb4-6350-40b9-be84-c3321fe038b2,fd55b17f-3136-411f-9eea-00e5eef42dce,skincare routine dry skin,43,,keyword,2025-08-17 14:31:36.932341
30b27725-88e3-476e-82e1-4afaa685fff3,69447e85-de3f-4065-8eb7-573fd01fdbdd,best laptop under 50000,33,998e229f-33f7-4f16-9aa7-a8fd35a1172c,keyword,2026-04-30 23:53:36.932371
cbca1504-ece5-44b9-9527-89a32f6938d9,7cd42f16-c3b3-4500-bc2d-ebfc759e4a91,baby toys 1 year old,52,b9af1d80-9914-4bde-83d6-7ac45f72d33f,keyword,2026-04-10 21:15:36.932386
f5b43295-6529-4af6-ae60-39b2d7e6343f,,mixer grinder 750 watt,22,549432f8-31e3-43dd-a467-4316bbdd783d,keyword,2026-04-29 10:33:36.932395
b391ef5f-6540-4380-af76-3e70582c17f0,21e3bd12-5d8a-4b7d-9d96-f591be9ad787,Amazon Echo smart speaker,5,177429e1-a1a2-4419-8dcd-5dc10dfdc691,keyword,2026-05-16 01:27:36.932405
fb25a38d-1e16-49ec-bb91-630996db5862,37be4539-d8d3-431f-b68d-dc6f1d00ec0d,anti-dandruff shampoo,8,,keyword,2026-01-31 18:50:36.932412
24660da4-ed3c-4855-b2c9-0e4731980351,bd052c57-f238-4c8b-adb0-b593892a03f4,tablet for kids education,28,,keyword,2026-03-30 08:32:36.932421
f30f2b63-2ba0-4e3a-aea4-8b107f5574fa,edd53395-4bc0-407b-b04f-2aed00d6f174,iPhone 15 latest model,17,9c76201a-f46d-4330-9107-d13285528f10,semantic,2025-08-31 12:16:36.932431
dfb9b6a1-6d04-4a3f-9b83-e7f7ee9ef43c,d856c7b2-3573-45ab-9d10-209302b56027,mixer grinder 750 watt,78,,keyword,2025-12-25 00:24:36.932440
ad9d8c8f-89fd-4b77-8615-33b5d3dcc04d,27c54440-bb72-4a29-82b5-4ce29d552304,whey protein chocolate flavour,38,2c7ecfe8-14d7-4199-b708-55785e09eacb,semantic,2026-01-05 20:13:36.932448
116b2ac5-1dea-4728-8159-baddac45de24,,best laptop under 50000,22,6e6781f7-9ec2-461c-bf14-f6e53eccd0a9,keyword,2026-01-24 21:16:36.932455
0d53598c-cfe2-420a-bf9a-002d0a833105,,mens formal shirt office wear,67,ed1a6fe5-acb0-4963-af32-1ccf0bc61467,semantic,2026-02-18 11:29:36.932464
759a975c-e224-4cef-8fc8-05b3e73798f8,e4a4dfff-fbf2-4f1d-9516-8a6194b04548,bluetooth speaker waterproof outdoor,6,9dfa09bd-1b4a-4cc5-ab23-1fc35edc3c60,keyword,2025-10-03 12:33:36.932471
9c52f33e-4809-40f5-a5f8-7f1fb419ee91,2681efde-8ff3-4be7-a133-493ebe9ac85c,women ethnic kurta cotton,67,,semantic,2026-05-02 10:11:36.932479
17477e41-f2a5-43aa-8e6e-ac8fed25ecf8,a3b6a9f2-af44-45fc-9e85-f9e7b848970e,skincare routine dry skin,59,,keyword,2026-05-31 16:32:36.932487
b15b8cc5-1849-46ab-a8b4-dbb75a9611fe,c1031d88-c755-4774-b8b1-4cae7279b75e,gaming laptop RTX graphics,30,,keyword,2026-06-05 03:10:36.932495
093043f5-5d73-4a82-97f3-0d1592e2841a,95470614-59ab-4957-9342-2aba54b08e2e,best laptop under 50000,44,b3e8bab3-041d-46cc-975a-9957e8136654,keyword,2025-09-27 12:31:36.932503
d4c59602-c23b-494c-980c-7d3fb0567325,05e588a4-4bc2-40b0-ac42-1ab0660b473e,skincare routine dry skin,38,9509093b-0368-41ee-970e-94df9ef4b20a,keyword,2026-05-08 11:22:36.932511
66223f57-252a-418b-91ed-3edf44b105f1,dca4fd77-ad67-4064-8a89-f9c8ed409561,women ethnic kurta cotton,8,,keyword,2026-05-02 11:46:36.932519
02eb4065-897e-49ce-9c33-d69a5c7f62c5,ca74fcfb-a8bd-4e88-9398-5062cb51b037,mens formal shirt office wear,63,,keyword,2026-04-18 00:23:36.932527
b75281d6-cd2a-4580-94bd-a10c128d1139,,whey protein chocolate flavour,41,903c278b-c993-4220-8e5e-728d6a38bcdb,keyword,2025-12-05 18:34:36.932535
127a4363-3d4d-408e-8dca-35dc6e4ae439,76bfbf1d-8611-4e70-88e9-78c379c91b4f,wireless headphones with noise cancellation,45,153c3319-754b-41f2-a166-25b6bc2905c2,keyword,2026-02-01 18:02:36.932543
da49b7aa-b488-45e6-a9ce-3fedba5fc0fe,32333b78-a0c4-4b6c-b402-4eedcd0249f5,anti-dandruff shampoo,35,854d98e0-f455-4131-b1bd-bca569cd1fbd,keyword,2025-12-26 02:51:36.932552
615c89f8-ffa7-4681-8d24-668d0e0e69e1,fcfab0cc-c378-42a5-ac00-43e92450ce16,air fryer low oil cooking,65,eb5f70d3-54a2-4d9d-85aa-1ae564d1abd3,keyword,2025-06-19 21:32:36.932559
58ef5f56-dbae-4595-99f8-9c4334efc895,8cf5c4d9-1e83-4795-bb20-7841acc07c0a,cooking oil heart healthy,27,c1e7cede-83a9-425c-86bd-2f3ab1e3e125,keyword,2025-09-03 01:49:36.932569
8aa560c9-7a54-4378-bae0-432da981f7c0,70f407b8-2e6c-4da6-aeb5-43dfd8271208,women ethnic kurta cotton,71,,semantic,2025-12-09 10:17:36.932576
d3fae11f-a10e-485a-a2b9-ecdff0137da0,46ed6cc1-3986-465c-ac2f-5bde15668b86,tablet for kids education,26,938080c9-8b47-4e59-a726-c38583911b1a,keyword,2025-06-23 14:51:36.932584
43ed7fe2-f470-490d-bb7f-4f11f0774d27,29146bc0-326b-4ea0-8f83-d20cf0e0130b,anti-dandruff shampoo,21,401e8180-89df-49e3-9b5b-bd0225c8feae,keyword,2025-07-02 07:35:36.932595
efcaedea-972f-4247-be89-8b481dc93afd,,sunscreen SPF 50 no white cast,73,,keyword,2026-05-12 02:35:36.932606
9049e55f-1ae7-4536-b921-3f8aadc3be45,,mechanical keyboard gaming,70,,keyword,2026-04-21 12:28:36.932615
b74d88d4-9be9-44dd-a80a-0b4bbea89e43,,dumbbells home gym set,11,026b9b7e-562b-49ec-9039-09cd60405b6e,semantic,2025-12-21 10:46:36.932623
c96d0fe5-a5f6-47c7-8a5f-4685175cc725,ee340d91-e36f-42c2-918f-fb2d43108151,best laptop under 50000,58,78cbfea3-5983-4f28-8679-ce67e8f08ffb,keyword,2026-03-02 04:21:36.932631
53b7612d-90e3-4a55-a504-0e2138a3aa3c,ce99ff66-6955-4998-a61c-0f70630ac17b,women ethnic kurta cotton,19,75813820-384b-4b9c-ac3d-17717d5720cd,keyword,2026-05-16 03:00:36.932638
7b6c4440-0d3e-4318-a42a-80cc9dac05fc,25313fd3-ea8b-4c2f-ac51-9c105cfd368f,protein powder for weight loss,31,d53b6b3a-589c-4276-aa95-368522fa9b1f,keyword,2026-02-22 14:53:36.932674
b981e732-90bf-44a1-a95b-91dc6abeebb8,b0622986-c0ae-4287-a43a-a69f5d25eb4a,bestselling books 2024,54,d517151b-e44b-4f5b-9268-16717b7af15e,keyword,2026-04-22 07:53:36.932685
bd67e363-d7f5-4c9f-9b33-cb590e7bfaa6,4816141e-d7a7-4a91-9831-534157e8da94,bluetooth speaker waterproof outdoor,76,3ceeef51-5c02-4485-b70d-0d4af51cad24,keyword,2026-01-09 05:09:36.932694
8be5c391-73b8-4ace-8b4b-13d98cdd42fa,d5954947-0197-491d-9197-ecb86f24a059,face wash for oily skin,75,898c1152-faed-4d91-91b0-8f16e2dd7928,semantic,2026-01-20 09:50:36.932702
f065e3c4-c88b-4d21-962a-5db41ecb5e62,39a10c33-3526-4429-bc3a-ff88d578d651,skincare routine dry skin,29,c54c54ea-38df-4b46-b865-f84028845607,keyword,2025-06-30 08:31:36.932711
73103f4d-4da5-485a-a533-7d753965ea7c,4351efd0-eb94-417a-bb0d-faf4faa8aab9,water purifier RO UV,8,f2ded03d-2f3f-4e34-bdc7-243005242e9a,semantic,2025-12-05 18:43:36.932720
5e0a9da4-641f-4533-a10b-0c5d4002d334,f858bac5-86b4-44f9-b529-724291ff4e2b,face wash for oily skin,59,,keyword,2026-02-18 02:10:36.932728
cffc7b7e-2230-48be-910d-f320d4dd54df,e0a3ab94-9a17-4bb7-bf78-f3147369b6b1,Samsung TV 55 inch 4K,48,,keyword,2026-04-03 17:13:36.932736
4996c7e8-a46c-4856-97df-873650b16b36,def51af8-71ac-47be-b9cc-46728e24671d,tablet for kids education,4,9e6d04ef-1438-404d-88fb-de759d8d2954,keyword,2025-12-21 09:29:36.932744
12c02973-3a6b-4661-8951-0a8491c0273f,f0ac62b1-e3b6-4f62-95a3-e2bdf8d2168a,Samsung TV 55 inch 4K,51,19b93f7b-2006-4fe8-a020-77e1716d2daf,keyword,2026-02-19 15:09:36.932752
