id,name,category,subcategory,brand,price,discount_pct,inventory_count,rating_avg,rating_count,tags,specifications,description
fca4ce84-27ed-446a-8951-4b9c6d85a5ef,HP Spectre x360 i7-1355U 16GB 512GB SSD Black,Electronics,Laptop,HP,142700.0,10.0,208,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i7""]","{""Processor"": ""i7-1355U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The HP Spectre x360 with i7-1355U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
98ce6874-49c6-41e0-a4b0-67573dc62a1f,HP Spectre x360 i7-1355U 16GB 512GB SSD Silver,Electronics,Laptop,HP,142700.0,30.0,66,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i7""]","{""Processor"": ""i7-1355U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The HP Spectre x360 with i7-1355U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
00a71aa8-8f7d-40d8-9cfb-a6835cb89fca,HP Spectre x360 i7-1355U 16GB 1TB SSD Black,Electronics,Laptop,HP,157900.0,5.0,176,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i7""]","{""Processor"": ""i7-1355U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Black""}",The HP Spectre x360 with i7-1355U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
16a9ed4e-ed00-47a0-bdf9-7022e9fc72a2,HP Spectre x360 i7-1355U 16GB 1TB SSD Silver,Electronics,Laptop,HP,157900.0,0.0,179,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i7""]","{""Processor"": ""i7-1355U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Silver""}",The HP Spectre x360 with i7-1355U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
f980a99d-5a57-4032-95ce-3a9dec720442,HP Envy x360 Ryzen 5 7530U 8GB 256GB SSD Black,Electronics,Laptop,HP,75000.0,5.0,290,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 7530u""]","{""Processor"": ""Ryzen 5 7530U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Black""}",The HP Envy x360 with Ryzen 5 7530U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
ced194fd-f6a5-43f7-97c1-e3d2bb2761b1,HP Envy x360 Ryzen 5 7530U 8GB 256GB SSD Silver,Electronics,Laptop,HP,75000.0,25.0,300,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 7530u""]","{""Processor"": ""Ryzen 5 7530U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Silver""}",The HP Envy x360 with Ryzen 5 7530U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
c1a21c20-74aa-46d4-a377-341461c67097,HP Envy x360 Ryzen 5 7530U 8GB 512GB SSD Black,Electronics,Laptop,HP,82500.0,10.0,132,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 7530u""]","{""Processor"": ""Ryzen 5 7530U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The HP Envy x360 with Ryzen 5 7530U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
b8a83bc4-2d82-4844-a769-270117fced5e,HP Envy x360 Ryzen 5 7530U 8GB 512GB SSD Silver,Electronics,Laptop,HP,82500.0,15.0,14,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 7530u""]","{""Processor"": ""Ryzen 5 7530U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The HP Envy x360 with Ryzen 5 7530U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
ca29bda7-c086-4d2f-908a-8c3203d4b082,HP Envy x360 Ryzen 5 7530U 16GB 512GB SSD Black,Electronics,Laptop,HP,91500.0,10.0,8,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 7530u""]","{""Processor"": ""Ryzen 5 7530U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The HP Envy x360 with Ryzen 5 7530U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
1f78b042-3561-44bf-9a58-96e1624de510,HP Envy x360 Ryzen 5 7530U 16GB 512GB SSD Silver,Electronics,Laptop,HP,91500.0,30.0,289,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 7530u""]","{""Processor"": ""Ryzen 5 7530U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The HP Envy x360 with Ryzen 5 7530U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
ab0e4dac-3e76-420c-9e36-10c2c88d818c,HP Envy x360 Ryzen 5 7530U 16GB 1TB SSD Black,Electronics,Laptop,HP,101200.0,10.0,286,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 7530u""]","{""Processor"": ""Ryzen 5 7530U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Black""}",The HP Envy x360 with Ryzen 5 7530U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
228d9d64-6647-4167-9bcb-59ea993cccd8,HP Envy x360 Ryzen 5 7530U 16GB 1TB SSD Silver,Electronics,Laptop,HP,101200.0,5.0,13,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 7530u""]","{""Processor"": ""Ryzen 5 7530U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Silver""}",The HP Envy x360 with Ryzen 5 7530U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
3014cdc1-8492-47d9-b2a5-76d0c553cc1f,HP Envy x360 i5-1335U 8GB 256GB SSD Black,Electronics,Laptop,HP,86200.0,0.0,265,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1335U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Black""}",The HP Envy x360 with i5-1335U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
a853bb76-f1a2-4fac-b2af-8f303b2be167,HP Envy x360 i5-1335U 8GB 256GB SSD Silver,Electronics,Laptop,HP,86200.0,5.0,110,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1335U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Silver""}",The HP Envy x360 with i5-1335U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
4c999958-6bda-4677-bd04-6656a4433598,HP Envy x360 i5-1335U 8GB 512GB SSD Black,Electronics,Laptop,HP,94900.0,20.0,261,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1335U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The HP Envy x360 with i5-1335U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
11a3ae43-2986-4585-9277-7d5b7da1b685,HP Envy x360 i5-1335U 8GB 512GB SSD Silver,Electronics,Laptop,HP,94900.0,15.0,192,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1335U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The HP Envy x360 with i5-1335U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
fda8ee9c-a8d3-4b7c-a602-0fddc3e5e36c,HP Envy x360 i5-1335U 16GB 512GB SSD Black,Electronics,Laptop,HP,105200.0,5.0,292,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1335U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The HP Envy x360 with i5-1335U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
183fb912-600d-4dc7-8eab-667383cbd9df,HP Envy x360 i5-1335U 16GB 512GB SSD Silver,Electronics,Laptop,HP,105200.0,10.0,89,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1335U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The HP Envy x360 with i5-1335U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
d6a0141e-07e4-4305-b059-3ac40c5d17e5,HP Envy x360 i5-1335U 16GB 1TB SSD Black,Electronics,Laptop,HP,116400.0,25.0,36,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1335U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Black""}",The HP Envy x360 with i5-1335U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
1cd6892f-68f3-442e-b184-60984f621756,HP Envy x360 i5-1335U 16GB 1TB SSD Silver,Electronics,Laptop,HP,116400.0,25.0,297,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1335U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Silver""}",The HP Envy x360 with i5-1335U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
29b59855-985a-429d-8d7e-1abaf733a8dc,HP Pavilion 15 Ryzen 5 5500U 8GB 256GB SSD Black,Electronics,Laptop,HP,45000.0,10.0,112,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 5500u""]","{""Processor"": ""Ryzen 5 5500U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Black""}",The HP Pavilion 15 with Ryzen 5 5500U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
64301822-c4e5-4771-b19b-86bef53b186c,HP Pavilion 15 Ryzen 5 5500U 8GB 256GB SSD Silver,Electronics,Laptop,HP,45000.0,25.0,242,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 5500u""]","{""Processor"": ""Ryzen 5 5500U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Silver""}",The HP Pavilion 15 with Ryzen 5 5500U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
5abb4793-b42a-4486-b538-807836e8a901,HP Pavilion 15 Ryzen 5 5500U 8GB 512GB SSD Black,Electronics,Laptop,HP,49500.0,5.0,296,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 5500u""]","{""Processor"": ""Ryzen 5 5500U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The HP Pavilion 15 with Ryzen 5 5500U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
a584af3c-3906-446d-ae60-f0f36e412e78,HP Pavilion 15 Ryzen 5 5500U 8GB 512GB SSD Silver,Electronics,Laptop,HP,49500.0,30.0,111,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 5500u""]","{""Processor"": ""Ryzen 5 5500U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The HP Pavilion 15 with Ryzen 5 5500U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
8f5a54fa-13ff-4e27-ac36-291a2f8677f8,HP Pavilion 15 Ryzen 5 5500U 16GB 512GB SSD Black,Electronics,Laptop,HP,54900.0,10.0,141,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 5500u""]","{""Processor"": ""Ryzen 5 5500U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The HP Pavilion 15 with Ryzen 5 5500U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
9414d88e-86ed-4b53-8f73-8a3754773c12,HP Pavilion 15 Ryzen 5 5500U 16GB 512GB SSD Silver,Electronics,Laptop,HP,54900.0,20.0,99,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 5500u""]","{""Processor"": ""Ryzen 5 5500U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The HP Pavilion 15 with Ryzen 5 5500U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
4965a4f5-ba95-45af-8361-303f5df34dcb,HP Pavilion 15 Ryzen 5 5500U 16GB 1TB SSD Black,Electronics,Laptop,HP,60700.0,20.0,116,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 5500u""]","{""Processor"": ""Ryzen 5 5500U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Black""}",The HP Pavilion 15 with Ryzen 5 5500U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
f5bb3f5d-4f07-47ef-993d-2b803f7874b4,HP Pavilion 15 Ryzen 5 5500U 16GB 1TB SSD Silver,Electronics,Laptop,HP,60700.0,0.0,255,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""ryzen 5 5500u""]","{""Processor"": ""Ryzen 5 5500U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Silver""}",The HP Pavilion 15 with Ryzen 5 5500U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
a6f9f6fa-e32b-434f-b977-d0a56f9b6574,HP Pavilion 15 i5-1235U 8GB 256GB SSD Black,Electronics,Laptop,HP,49500.0,15.0,57,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1235U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Black""}",The HP Pavilion 15 with i5-1235U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
a96a0fc8-1b6f-41ad-b965-21d0be27fbf5,HP Pavilion 15 i5-1235U 8GB 256GB SSD Silver,Electronics,Laptop,HP,49500.0,5.0,0,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1235U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Silver""}",The HP Pavilion 15 with i5-1235U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
e0f0d158-e9e8-401a-ac7a-b3f044369afa,HP Pavilion 15 i5-1235U 8GB 512GB SSD Black,Electronics,Laptop,HP,54400.0,10.0,62,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1235U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The HP Pavilion 15 with i5-1235U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
fd8363a3-22d8-439d-9ab3-68103fc1d4f1,HP Pavilion 15 i5-1235U 8GB 512GB SSD Silver,Electronics,Laptop,HP,54400.0,0.0,143,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1235U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The HP Pavilion 15 with i5-1235U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
4ccdf15a-a482-4f45-b4c2-356db9b96580,HP Pavilion 15 i5-1235U 16GB 512GB SSD Black,Electronics,Laptop,HP,60400.0,10.0,218,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1235U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The HP Pavilion 15 with i5-1235U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
1d8e913d-08dd-499c-9391-e05e36bdfb99,HP Pavilion 15 i5-1235U 16GB 512GB SSD Silver,Electronics,Laptop,HP,60400.0,10.0,110,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1235U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The HP Pavilion 15 with i5-1235U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
095a3cb5-2ecc-4d78-ba0f-f9313ae2b48b,HP Pavilion 15 i5-1235U 16GB 1TB SSD Black,Electronics,Laptop,HP,66800.0,5.0,174,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1235U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Black""}",The HP Pavilion 15 with i5-1235U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
abba3f98-7a60-4830-a81d-7ebbe95da596,HP Pavilion 15 i5-1235U 16GB 1TB SSD Silver,Electronics,Laptop,HP,66800.0,20.0,207,0.0,0,"[""laptop"", ""Windows"", ""hp"", ""i5""]","{""Processor"": ""i5-1235U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Silver""}",The HP Pavilion 15 with i5-1235U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
3397a1c7-0edf-4ced-bada-2aec2f0690b3,Lenovo ThinkPad X1 Carbon i5-1345U 8GB 256GB SSD Black,Electronics,Laptop,Lenovo,100000.0,30.0,86,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i5""]","{""Processor"": ""i5-1345U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Black""}",The Lenovo ThinkPad X1 Carbon with i5-1345U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
7d73b82a-05ae-4652-88c5-d5cb72045e6f,Lenovo ThinkPad X1 Carbon i5-1345U 8GB 256GB SSD Silver,Electronics,Laptop,Lenovo,100000.0,30.0,207,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i5""]","{""Processor"": ""i5-1345U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Silver""}",The Lenovo ThinkPad X1 Carbon with i5-1345U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
3a54e67e-5741-42d4-a948-7e641ecbb728,Lenovo ThinkPad X1 Carbon i5-1345U 8GB 512GB SSD Black,Electronics,Laptop,Lenovo,110000.0,20.0,258,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i5""]","{""Processor"": ""i5-1345U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The Lenovo ThinkPad X1 Carbon with i5-1345U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
5fd12a6c-f2ef-45f7-8417-08e35a233c6d,Lenovo ThinkPad X1 Carbon i5-1345U 8GB 512GB SSD Silver,Electronics,Laptop,Lenovo,110000.0,10.0,41,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i5""]","{""Processor"": ""i5-1345U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The Lenovo ThinkPad X1 Carbon with i5-1345U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
8e9d4a4f-ab12-4540-b10f-65ce31f9793f,Lenovo ThinkPad X1 Carbon i5-1345U 16GB 512GB SSD Black,Electronics,Laptop,Lenovo,122000.0,10.0,104,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i5""]","{""Processor"": ""i5-1345U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The Lenovo ThinkPad X1 Carbon with i5-1345U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
71039fcf-7329-42a1-a563-93e56e7391da,Lenovo ThinkPad X1 Carbon i5-1345U 16GB 512GB SSD Silver,Electronics,Laptop,Lenovo,122000.0,30.0,63,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i5""]","{""Processor"": ""i5-1345U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The Lenovo ThinkPad X1 Carbon with i5-1345U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
37a8b602-6c7d-49fd-9546-0670c6a9d15b,Lenovo ThinkPad X1 Carbon i5-1345U 16GB 1TB SSD Black,Electronics,Laptop,Lenovo,135000.0,10.0,217,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i5""]","{""Processor"": ""i5-1345U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Black""}",The Lenovo ThinkPad X1 Carbon with i5-1345U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
d7c0e6a6-1116-422f-b36a-32e04ea2fdd6,Lenovo ThinkPad X1 Carbon i5-1345U 16GB 1TB SSD Silver,Electronics,Laptop,Lenovo,135000.0,0.0,299,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i5""]","{""Processor"": ""i5-1345U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Silver""}",The Lenovo ThinkPad X1 Carbon with i5-1345U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
4e55184c-e80b-4be3-87c3-7b991079e996,Lenovo ThinkPad X1 Carbon i7-1365U 8GB 256GB SSD Black,Electronics,Laptop,Lenovo,130000.0,10.0,76,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7""]","{""Processor"": ""i7-1365U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Black""}",The Lenovo ThinkPad X1 Carbon with i7-1365U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
7aa5418e-493d-440b-ba09-d9d91068e347,Lenovo ThinkPad X1 Carbon i7-1365U 8GB 256GB SSD Silver,Electronics,Laptop,Lenovo,130000.0,30.0,78,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7""]","{""Processor"": ""i7-1365U"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Silver""}",The Lenovo ThinkPad X1 Carbon with i7-1365U processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
0c80d288-53ab-4097-bde5-0476acaac996,Lenovo ThinkPad X1 Carbon i7-1365U 8GB 512GB SSD Black,Electronics,Laptop,Lenovo,143000.0,25.0,273,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7""]","{""Processor"": ""i7-1365U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The Lenovo ThinkPad X1 Carbon with i7-1365U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
a056e599-4afe-448c-963a-adc846839b8e,Lenovo ThinkPad X1 Carbon i7-1365U 8GB 512GB SSD Silver,Electronics,Laptop,Lenovo,143000.0,0.0,58,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7""]","{""Processor"": ""i7-1365U"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The Lenovo ThinkPad X1 Carbon with i7-1365U processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
b921aa19-6a3c-439b-bb2c-04496eed066b,Lenovo ThinkPad X1 Carbon i7-1365U 16GB 512GB SSD Black,Electronics,Laptop,Lenovo,158600.0,0.0,240,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7""]","{""Processor"": ""i7-1365U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The Lenovo ThinkPad X1 Carbon with i7-1365U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
97ee2f94-ee46-4d8b-b2a7-0e7d6ad33592,Lenovo ThinkPad X1 Carbon i7-1365U 16GB 512GB SSD Silver,Electronics,Laptop,Lenovo,158600.0,5.0,225,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7""]","{""Processor"": ""i7-1365U"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The Lenovo ThinkPad X1 Carbon with i7-1365U processor and 16GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
34c58827-f70e-4b52-8f36-a7b93dd581c0,Lenovo ThinkPad X1 Carbon i7-1365U 16GB 1TB SSD Black,Electronics,Laptop,Lenovo,175500.0,10.0,146,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7""]","{""Processor"": ""i7-1365U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Black""}",The Lenovo ThinkPad X1 Carbon with i7-1365U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
8f042680-6fe9-4118-90d3-e971e57f6f18,Lenovo ThinkPad X1 Carbon i7-1365U 16GB 1TB SSD Silver,Electronics,Laptop,Lenovo,175500.0,30.0,254,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7""]","{""Processor"": ""i7-1365U"", ""RAM"": ""16GB"", ""Storage"": ""1TB SSD"", ""Color"": ""Silver""}",The Lenovo ThinkPad X1 Carbon with i7-1365U processor and 16GB RAM delivers outstanding performance for work and study. 1TB SSD storage for all your files.
8ae0c3e0-4702-4444-ab69-b44a08eb7015,Lenovo ThinkPad X1 Carbon i7 vPro 8GB 256GB SSD Black,Electronics,Laptop,Lenovo,150000.0,10.0,292,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7 vpro""]","{""Processor"": ""i7 vPro"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Black""}",The Lenovo ThinkPad X1 Carbon with i7 vPro processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
c3ca75b7-eed6-42d8-aac2-21af55a250fa,Lenovo ThinkPad X1 Carbon i7 vPro 8GB 256GB SSD Silver,Electronics,Laptop,Lenovo,150000.0,10.0,284,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7 vpro""]","{""Processor"": ""i7 vPro"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Color"": ""Silver""}",The Lenovo ThinkPad X1 Carbon with i7 vPro processor and 8GB RAM delivers outstanding performance for work and study. 256GB SSD storage for all your files.
da4d56dd-6712-44a6-b31c-171d8c70700b,Lenovo ThinkPad X1 Carbon i7 vPro 8GB 512GB SSD Black,Electronics,Laptop,Lenovo,165000.0,10.0,225,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7 vpro""]","{""Processor"": ""i7 vPro"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Black""}",The Lenovo ThinkPad X1 Carbon with i7 vPro processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
6cb1dc92-70d1-4fbd-b212-ce44802f11b9,Lenovo ThinkPad X1 Carbon i7 vPro 8GB 512GB SSD Silver,Electronics,Laptop,Lenovo,165000.0,5.0,27,0.0,0,"[""laptop"", ""Windows"", ""lenovo"", ""i7 vpro""]","{""Processor"": ""i7 vPro"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD"", ""Color"": ""Silver""}",The Lenovo ThinkPad X1 Carbon with i7 vPro processor and 8GB RAM delivers outstanding performance for work and study. 512GB SSD storage for all your files.
